"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir464-2016-Pass2-Tron5-Chiro_0_00035_000"	0	0.5	108	"noise"	0.9	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.9	""	""	5	4035	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00040_000"	0	0.5	113	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	5	4040	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00040_000"	0.2	0.4	43	"Pipkuh"	0.07	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.07	""	""	5	4040	"Pipkuh"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00045_000"	0	0.5	105	"noise"	0.92	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.92	""	""	5	4045	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00045_000"	0.1	0.4	43	"Pippip"	0.07	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.07	""	""	5	4045	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00050_000"	0	0.5	107	"noise"	0.89	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.89	""	""	5	4050	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00050_000"	0.2	0.3	60	"Pippip"	0.05	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	5	4050	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00055_000"	0	0.5	104	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	5	4055	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00060_000"	0	0.5	105	"noise"	0.89	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.89	""	""	5	4060	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00060_000"	0.4	0.5	90	"Pippip"	0.05	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	5	4060	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00065_000"	0	0.5	104	"noise"	0.91	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.91	""	""	5	4065	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00070_000"	0	0.5	90	"noise"	0.86	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.86	""	""	5	4070	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00070_000"	0	0.1	16	"Pippip"	0.04	"Rusnit, Tetvir, Phogri"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	5	4070	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00075_000"	0	0.5	112	"noise"	0.88	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.88	""	""	5	4075	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00080_000"	0	0.5	101	"noise"	0.79	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.79	""	""	5	4080	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00080_000"	0.4	0.5	13	"Rusnit"	0.07	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.07	""	""	5	4080	"Rusnit"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00085_000"	0	0.5	103	"noise"	0.88	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.88	""	""	5	4085	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00085_000"	0	0.2	35	"Tetvir"	0.03	"Pipkuh, Phogri, Leppun, Confus"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	5	4085	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00090_000"	0	0.5	95	"noise"	0.89	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.89	""	""	5	4090	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00090_000"	0	0.1	20	"Tetvir"	0.08	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.08	""	""	5	4090	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00095_000"	0	0.5	89	"noise"	0.83	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.83	""	""	5	4095	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00095_000"	0	0.4	50	"Pippip"	0.27	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.27	""	""	5	4095	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00100_000"	0	0.5	140	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	5	4100	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00105_000"	0	0.5	101	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4105	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00105_000"	0.3	0.4	64	"Tetvir"	0.02	"Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4105	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00110_000"	0	0.5	101	"noise"	0.9	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.9	""	""	5	4110	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00115_000"	0	0.5	106	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	5	4115	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00115_000"	0.1	0.2	59	"Pippip"	0.03	"Tetvir, Pipkuh"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	5	4115	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00120_000"	0	0.5	114	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	5	4120	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00120_000"	0	0.1	43	"Pippip"	0.26	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.26	""	""	5	4120	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00125_000"	0	0.5	106	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	5	4125	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00130_000"	0	0.5	97	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	5	4130	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00135_000"	0	0.5	104	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4135	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00135_000"	0	0.1	39	"Pippip"	0.03	"Tetvir, Pipkuh, Leppun"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	5	4135	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00140_000"	0	0.5	112	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	5	4140	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00140_000"	0	0.3	42	"Pipkuh"	0.05	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	5	4140	"Pipkuh"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00145_000"	0	0.5	112	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	5	4145	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00145_000"	0	0.1	43	"Pipkuh"	0.07	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.07	""	""	5	4145	"Pipkuh"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00150_000"	0	0.5	111	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	5	4150	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00155_000"	0	0.5	102	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4155	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00155_000"	0.2	0.3	58	"Pippip"	0.04	"Tetvir, Pipkuh, Phogri"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	5	4155	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00160_000"	0	0.5	102	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	5	4160	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00165_000"	0	0.5	112	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	5	4165	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00165_000"	0.2	0.3	45	"Pippip"	0.25	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.25	""	""	5	4165	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00170_000"	0	0.5	97	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	5	4170	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00170_000"	0.2	0.4	46	"Tetvir"	0.02	"Pippip, Pipkuh, Phogri, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4170	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00175_000"	0	0.5	104	"noise"	0.91	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.91	""	""	5	4175	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00180_000"	0	0.5	105	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	5	4180	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00180_000"	0.2	0.3	20	"Phogri"	0.03	"Tetvir, Phanan"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	5	4180	"Phogri"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00185_000"	0	0.5	82	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	5	4185	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00190_000"	0	0.5	102	"noise"	0.92	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.92	""	""	5	4190	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00195_000"	0	0.5	110	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	5	4195	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00195_000"	0.1	0.2	42	"Pipkuh"	0.07	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.07	""	""	5	4195	"Pipkuh"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00200_000"	0	0.5	113	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4200	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00205_000"	0	0.5	116	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4205	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00210_000"	0	0.5	115	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	5	4210	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00215_000"	0	0.5	113	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	5	4215	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00220_000"	0	0.5	114	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4220	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00220_000"	0.4	0.5	43	"Pipkuh"	0.05	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	5	4220	"Pipkuh"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00225_000"	0	0.5	113	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	5	4225	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00225_000"	0.2	0.3	41	"Tetvir"	0.02	"Pippip, Pipkuh, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4225	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00230_000"	0	0.5	112	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	5	4230	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00235_000"	0	0.5	112	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4235	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00235_000"	0.3	0.4	42	"Roeroe"	0.04	"Phogri, Tetvir, Pippip"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	5	4235	"Roeroe"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00240_000"	0	0.5	110	"noise"	0.9	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.9	""	""	5	4240	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00240_000"	0.1	0.2	43	"Tetvir"	0.02	"Pippip, Pipkuh, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4240	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00245_000"	0	0.5	107	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	5	4245	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00245_000"	0	0.4	43	"Yerray"	0.02	"Tetvir, Pippip, Pipkuh, Leppun, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4245	"Yerray"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00250_000"	0	0.5	113	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	5	4250	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00250_000"	0	0.4	43	"Leppun"	0.03	"Tetvir, Pippip, Pipkuh"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	5	4250	"Leppun"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00255_000"	0	0.5	109	"noise"	0.77	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.77	""	""	5	4255	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00255_000"	0.1	0.2	42	"Pipkuh"	0.09	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.09	""	""	5	4255	"Pipkuh"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00260_000"	0	0.5	107	"noise"	0.92	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.92	""	""	5	4260	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00265_000"	0	0.5	106	"noise"	0.94	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.94	""	""	5	4265	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00265_000"	0.1	0.2	54	"Tetvir"	0.02	"Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4265	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00270_000"	0	0.5	113	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	5	4270	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00270_000"	0.1	0.2	66	"Pippip"	0.06	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.06	""	""	5	4270	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00275_000"	0.1	0.5	191	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	5	4275	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00280_000"	0	0.5	91	"noise"	0.95	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.95	""	""	5	4280	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00280_000"	0	0.5	31	"Rusnit"	0.04	"Tetvir"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	5	4280	"Rusnit"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00285_000"	0	0.5	130	"noise"	0.99	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.99	""	""	5	4285	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00285_000"	0.2	0.3	29	"Phogri"	0.03	"Tetvir"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	5	4285	"Phogri"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00290_000"	0	0.5	125	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4290	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00290_000"	0.2	0.3	65	"Pippip"	0.03	"Tetvir, Phogri"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.03	""	""	5	4290	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00295_000"	0	0.5	101	"noise"	0.98	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.98	""	""	5	4295	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00295_000"	0.2	0.4	58	"Pipkuh"	0.08	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.08	""	""	5	4295	"Pipkuh"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00300_000"	0	0.5	125	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4300	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00305_000"	0	0.5	125	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4305	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00305_000"	0.2	0.3	65	"Pippip"	0.04	"Tetvir, Phogri"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	5	4305	"Pippip"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00310_000"	0	0.5	152	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4310	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00310_000"	0.2	0.4	18	"Epheph"	0.04	"Phogri, Tetvir, Pippip"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.04	""	""	5	4310	"Epheph"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00315_000"	0	0.5	115	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4315	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00320_000"	0	0.5	115	"noise"	0.92	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.92	""	""	5	4320	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00325_000"	0	0.5	112	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	5	4325	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00325_000"	0.1	0.3	52	"Tetvir"	0.02	"Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4325	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00330_000"	0	0.5	120	"noise"	0.93	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.93	""	""	5	4330	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00330_000"	0.2	0.3	36	"Yerray"	0.19	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.19	""	""	5	4330	"Yerray"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00335_000"	0	0.5	143	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4335	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00335_000"	0.2	0.3	18	"Tetvir"	0.02	"Pippip, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.02	""	""	5	4335	"Tetvir"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00340_000"	0	0.5	103	"noise"	0.97	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.97	""	""	5	4340	"noise"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00340_000"	0.1	0.2	56	"Phogri"	0.05	"Tetvir"	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.05	""	""	5	4340	"Phogri"	0
"Cir464-2016-Pass2-Tron5-Chiro_0_00345_000"	0	0.5	103	"noise"	0.96	""	""	""	""	""	"5caba3c8efb48f0010e101d8"	0.96	""	""	5	4345	"noise"	0
